"('dti', 'annual_inc', 'revol_util', 'total_acc', 'tot_cur_bal')",0.5606335414206175
"('dti', 'annual_inc', 'revol_util', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.5874810190652944
"('dti', 'annual_inc', 'revol_util', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5935127383161802
"('dti', 'annual_inc', 'revol_util', 'total_acc', 'tot_cur_bal', 'open_acc')",0.5698920195714526
"('dti', 'annual_inc', 'tot_cur_bal')",0.540682470052303
"('dti', 'annual_inc', 'tot_cur_bal', 'loan_amnt')",0.5668339800911085
"('dti', 'annual_inc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5742154546988358
"('dti', 'annual_inc', 'tot_cur_bal', 'open_acc')",0.548928631685507
"('dti', 'annual_inc', 'total_acc')",0.531234182554412
"('dti', 'annual_inc', 'total_acc', 'loan_amnt')",0.5621309262696136
"('dti', 'annual_inc', 'total_acc', 'loan_amnt', 'open_acc')",0.572760249704741
"('dti', 'annual_inc', 'total_acc', 'open_acc')",0.5402817614307407
"('dti', 'annual_inc', 'total_acc', 'tot_cur_bal')",0.5472414374894551
"('dti', 'annual_inc', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.5760502783870424
"('dti', 'annual_inc', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.5837270119790788
"('dti', 'annual_inc', 'total_acc', 'tot_cur_bal', 'open_acc')",0.5571537033912604
"('dti', 'int_rate')",0.5749957820145098
"('dti', 'int_rate', 'loan_amnt')",0.6028977560317192
"('dti', 'int_rate', 'loan_amnt', 'open_acc')",0.6131052809178337
"('dti', 'int_rate', 'open_acc')",0.5828201450987008
"('dti', 'int_rate', 'revol_bal')",0.6096465328159271
"('dti', 'int_rate', 'revol_bal', 'loan_amnt')",0.6206554749451662
"('dti', 'int_rate', 'revol_bal', 'loan_amnt', 'open_acc')",0.6253585287666611
"('dti', 'int_rate', 'revol_bal', 'open_acc')",0.6131685507001856
"('dti', 'int_rate', 'revol_bal', 'tot_cur_bal')",0.6233338957313986
"('dti', 'int_rate', 'revol_bal', 'tot_cur_bal', 'loan_amnt')",0.6334781508351611
"('dti', 'int_rate', 'revol_bal', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6378648557448963
"('dti', 'int_rate', 'revol_bal', 'tot_cur_bal', 'open_acc')",0.627530791294078
"('dti', 'int_rate', 'revol_bal', 'total_acc')",0.6173232664079635
"('dti', 'int_rate', 'revol_bal', 'total_acc', 'loan_amnt')",0.6267293740509533
"('dti', 'int_rate', 'revol_bal', 'total_acc', 'loan_amnt', 'open_acc')",0.6325923738822339
"('dti', 'int_rate', 'revol_bal', 'total_acc', 'open_acc')",0.6221317698667117
"('dti', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal')",0.6281002193352455
"('dti', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.635355154378269
"('dti', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6394466003036949
"('dti', 'int_rate', 'revol_bal', 'total_acc', 'tot_cur_bal', 'open_acc')",0.6325923738822339
"('dti', 'int_rate', 'tot_cur_bal')",0.6091614644845622
"('dti', 'int_rate', 'tot_cur_bal', 'loan_amnt')",0.6218576008098532
"('dti', 'int_rate', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6293867049097351
"('dti', 'int_rate', 'tot_cur_bal', 'open_acc')",0.6176396153197233
"('dti', 'int_rate', 'total_acc')",0.5903703391260334
"('dti', 'int_rate', 'total_acc', 'loan_amnt')",0.6162687700354311
"('dti', 'int_rate', 'total_acc', 'loan_amnt', 'open_acc')",0.6223848489961195
"('dti', 'int_rate', 'total_acc', 'open_acc')",0.6074320904336089
"('dti', 'int_rate', 'total_acc', 'tot_cur_bal')",0.6179137843765817
"('dti', 'int_rate', 'total_acc', 'tot_cur_bal', 'loan_amnt')",0.6267082841235027
"('dti', 'int_rate', 'total_acc', 'tot_cur_bal', 'loan_amnt', 'open_acc')",0.6329930825037962
"('dti', 'int_rate', 'total_acc', 'tot_cur_bal', 'open_acc')",0.6249578201450987
"('dti', 'loan_amnt')",0.5272270963387886
"('dti', 'loan_amnt', 'open_acc')",0.5286612114054328
"('dti', 'open_acc')",0.5193394634722457
"('dti', 'revol_bal')",0.5246330352623587
"('dti', 'revol_bal', 'loan_amnt')",0.5499409482031382
"('dti', 'revol_bal', 'loan_amnt', 'open_acc')",0.5563522861481357
"('dti', 'revol_bal', 'open_acc')",0.5271005567740847
